"name","description","is_fixed","rule","country","created_at"
"Tag der Hühnersuppe","Ein kulinarischer Ehrentag für das klassische Hausmittel gegen Erkältungen.","true","{""day"": 12, ""month"": 11}","US","2026-01-15 17:07:22.855894+01"
"Tag der Pizza (ohne Sardellen)","Ein sehr spezifischer kulinarischer US-Feiertag für Pizza-Liebhaber.","true","{""day"": 12, ""month"": 11}","US","2026-01-15 17:07:22.855894+01"
"Vorabend des Welttags der Güte","Einstimmung auf den Tag der Freundlichkeit und des positiven Miteinanders.","true","{""day"": 12, ""month"": 11}","International","2026-01-15 17:07:22.855894+01"
"Welttag der Güte","Ein 1998 in Tokio initiierter Tag, um Freundlichkeit und kleine gute Taten im Alltag zu fördern.","true","{""day"": 13, ""month"": 11}","International","2026-01-15 17:07:22.855894+01"
"Tag der schlechten Wortwitze","Ein inoffizieller Feiertag für alle, die flache Witze und Kalauer lieben (Puns).","true","{""day"": 13, ""month"": 11}","International","2026-01-15 17:07:22.855894+01"
"Tag des Indian Pudding","Ein kulinarischer Feiertag zu Ehren eines traditionellen US-Desserts aus Maismehl und Melasse.","true","{""day"": 13, ""month"": 11}","US","2026-01-15 17:07:22.855894+01"
"Welt-Pankreaskrebstag","Aktionstag zur Aufklärung über die Risiken und Symptome von Bauchspeicheldrüsenkrebs.","true","{""day"": 13, ""month"": 11}","International","2026-01-15 17:07:22.855894+01"
"Welttag der Benutzbarkeit","Ein Tag zur Förderung von nutzerfreundlichem Design in Technik und Alltag.","false","{""month"": 11, ""occurrence"": [2], ""day_of_week"": ""Thursday""}","International","2026-01-15 17:07:22.855894+01"
"Weltdiabetestag","Ein von der WHO und IDF ausgerufener Tag zur Aufklärung über Diabetes, begangen am Geburtstag von Sir Frederick Banting.","true","{""day"": 14, ""month"": 11}","International","2026-01-15 17:07:53.269075+01"
"Astrid-Lindgren-Tag","Gedenktag zum Geburtstag der weltberühmten schwedischen Kinderbuchautorin (1907).","true","{""day"": 14, ""month"": 11}","International","2026-01-15 17:07:53.269075+01"
"Tag der operativen Psychologie","Inoffizieller Gedenktag zur Reflexion über psychologische Einflussnahme.","true","{""day"": 14, ""month"": 11}","International","2026-01-15 17:07:53.269075+01"
"Tag der scharfen Guacamole","Ein kulinarischer Aktionstag für Fans der pikanten Avocado-Creme.","true","{""day"": 14, ""month"": 11}","US","2026-01-15 17:07:53.269075+01"
"Tag der gefangenen Autoren","Ein von PEN International organisierter Tag, um auf verfolgte, inhaftierte oder ermordete Schriftsteller aufmerksam zu machen.","true","{""day"": 15, ""month"": 11}","International","2026-01-15 17:07:53.269075+01"
"Ich-schreibe-gerne-Tag","Ein Tag zur Förderung der Schreibfreude in Schulen und Haushalten.","true","{""day"": 15, ""month"": 11}","US","2026-01-15 17:07:53.269075+01"
"Räum-deinen-Kühlschrank-auf-Tag","Vorbereitungsaktion für Thanksgiving: Den Kühlschrank für die großen Festmahlzeiten säubern.","true","{""day"": 15, ""month"": 11}","US","2026-01-15 17:07:53.269075+01"
"Bundeshuttag","Ein Tag zur Wertschätzung der Kopfbedeckung, inspiriert durch historische Schweizer Traditionen.","true","{""day"": 15, ""month"": 11}","CH","2026-01-15 17:07:53.269075+01"
"America Recycles Day","Ein nationaler Aktionstag in den USA zur Förderung von Recycling und Nachhaltigkeit.","true","{""day"": 15, ""month"": 11}","US","2026-01-15 17:07:53.269075+01"
"Internationaler Tag für Toleranz","Ein von der UNESCO ins Leben gerufener Tag zur Förderung von gegenseitigem Respekt und Anerkennung der Vielfalt.","true","{""day"": 16, ""month"": 11}","International","2026-01-15 17:08:30.558311+01"
"Welttag der Philosophie","Ein Tag zur Würdigung des kritischen Denkens und der philosophischen Reflexion über globale Probleme.","true","{""day"": 16, ""month"": 11}","International","2026-01-15 17:08:30.558311+01"
"Tag des Fast Food","Ein kulinarischer Feiertag zu Ehren der schnellen Küche, von Burgern bis Pommes.","true","{""day"": 16, ""month"": 11}","US","2026-01-15 17:08:30.558311+01"
"Tag der Knöpfe","Ein Tag für Sammler von Knöpfen und zur Wertschätzung dieses nützlichen Verschlusses.","true","{""day"": 16, ""month"": 11}","International","2026-01-15 17:08:30.558311+01"
"Tag des Islandpferdes","Ein Tag zur Feier dieser besonderen Pferderasse und ihrer Bedeutung für die isländische Kultur.","true","{""day"": 16, ""month"": 11}","International","2026-01-15 17:08:30.558311+01"
"Tag des Kampfes für Freiheit und Demokratie","Gedenktag an die studentischen Proteste gegen die NS-Besatzung (1939) und die Samtene Revolution (1989). Staatsfeiertag in Tschechien und der Slowakei.","true","{""day"": 17, ""month"": 11}","CZ, SK, International","2026-01-15 17:10:12.035325+01"
"Welt-Frühgeborenen-Tag","Aktionstag zur Sensibilisierung für die Herausforderungen von Frühgeburten und deren Familien.","true","{""day"": 17, ""month"": 11}","International","2026-01-15 17:10:12.035325+01"
"Welttag der häuslichen Pflege","Würdigung der Arbeit von Pflegekräften und pflegenden Angehörigen in der häuslichen Umgebung.","true","{""day"": 17, ""month"": 11}","International","2026-01-15 17:10:12.035325+01"
"Tag des hausgemachten Brotes","Ein kulinarischer Tag, der dazu anregt, Brot traditionell selbst zu backen.","true","{""day"": 17, ""month"": 11}","US","2026-01-15 17:10:12.035325+01"
"Tag der schwarzen Katze (Italien)","Aktionstag gegen den Aberglauben und für den Schutz schwarzer Katzen.","true","{""day"": 17, ""month"": 11}","IT","2026-01-15 17:10:12.035325+01"
"Geh-wandern-Tag","Ein Tag zur Förderung von Bewegung an der frischen Luft und zur Wertschätzung von Wanderwegen.","true","{""day"": 17, ""month"": 11}","US","2026-01-15 17:10:12.035325+01"
"Europäischer Tag zum Schutz von Kindern vor sexueller Ausbeutung","Ein vom Europa-Rat ausgerufener Tag, um das Bewusstsein für den Schutz von Kindern zu schärfen und Tabus zu brechen.","true","{""day"": 18, ""month"": 11}","EU","2026-01-15 17:10:12.035325+01"
"Welt-Pankreaskrebstag","Internationaler Aktionstag zur Aufklärung über Bauchspeicheldrüsenkrebs.","false","{""month"": 11, ""occurrence"": [3], ""day_of_week"": ""Thursday""}","International","2026-01-15 17:10:12.035325+01"
"Geburtstag von Micky Maus","Gedenktag an die Premiere von ""Steamboat Willie"" im Jahr 1928, dem ersten vertonten Zeichentrickfilm mit Micky Maus.","true","{""day"": 18, ""month"": 11}","International","2026-01-15 17:10:12.035325+01"
"Europäischer Antibiotikatag","Eine Initiative des ECDC zur Sensibilisierung für den verantwortungsbewussten Umgang mit Antibiotika gegen zunehmende Resistenzen.","true","{""day"": 18, ""month"": 11}","EU","2026-01-15 17:10:12.035325+01"
"Tag des Apple Ciders","Ein kulinarischer Ehrentag für den trüben Apfelsaft (Cider), der besonders im Herbst beliebt ist.","true","{""day"": 18, ""month"": 11}","US","2026-01-15 17:10:12.035325+01"
"Unabhängigkeitstag Marokko","Nationalfeiertag zur Erinnerung an die Rückkehr von König Mohammed V. aus dem Exil und die Unabhängigkeit von Frankreich.","true","{""day"": 18, ""month"": 11}","MA","2026-01-15 17:10:12.035325+01"
"Tag des Okkulten","Ein kurioser Tag, der dazu einlädt, sich mit dem Geheimnisvollen und Mystischen zu beschäftigen.","true","{""day"": 18, ""month"": 11}","International","2026-01-15 17:10:12.035325+01"
"Welttoilettentag","Ein offizieller UN-Gedenktag, um auf das Fehlen ausreichender sanitärer Anlagen für Milliarden Menschen aufmerksam zu machen.","true","{""day"": 19, ""month"": 11}","International","2026-01-15 17:10:12.035325+01"
"Internationaler Männertag","Ein Tag zur Förderung der Männergesundheit, Verbesserung der Geschlechterbeziehungen und Würdigung positiver männlicher Vorbilder.","true","{""day"": 19, ""month"": 11}","International","2026-01-15 17:10:12.035325+01"
"Welttag der Philosophie","Ein Tag zur Feier des kritischen Denkens und der Reflexion über die Herausforderungen der Moderne.","true","{""day"": 19, ""month"": 11}","International","2026-01-15 17:10:12.035325+01"
"Tag des Zeltlagers","Ein kurioser Tag, der dazu einlädt, die Natur beim Camping zu genießen.","true","{""day"": 19, ""month"": 11}","US","2026-01-15 17:10:12.035325+01"
"Buß- und Bettag","Ein evangelischer Feiertag der Besinnung und Neuorientierung. Gesetzlicher Feiertag in Sachsen.","false","{""month"": 11, ""occurrence"": [3], ""day_of_week"": ""Wednesday""}","DE","2026-01-15 17:14:02.621496+01"
"GIS Day","Ein internationaler Tag für Fachkräfte im Bereich Geoinformationssysteme (GIS).","false","{""month"": 11, ""occurrence"": [3], ""day_of_week"": ""Wednesday""}","International","2026-01-15 17:14:02.621496+01"
"Internationaler Tag der Kinderrechte","Gedenktag an die Verabschiedung der UN-Kinderrechtskonvention 1989. Fokus auf Schutz, Förderung und Beteiligung von Kindern weltweit.","true","{""day"": 20, ""month"": 11}","International","2026-01-15 17:14:02.621496+01"
"Transgender Day of Remembrance","Gedenktag für die Opfer von transfeindlicher Gewalt und zur Sensibilisierung für die Rechte von transgeschlechtlichen Menschen.","true","{""day"": 20, ""month"": 11}","International","2026-01-15 17:14:02.621496+01"
"Tag der Industrialisierung Afrikas","Ein UN-Aktionstag, um das Engagement der internationalen Gemeinschaft für die industrielle Entwicklung Afrikas zu stärken.","true","{""day"": 20, ""month"": 11}","International","2026-01-15 17:14:02.621496+01"
"Deutscher Lebertag","Aktionstag zur Aufklärung über Lebererkrankungen, deren Prävention und Behandlungsmöglichkeiten.","true","{""day"": 20, ""month"": 11}","DE","2026-01-15 17:14:02.621496+01"
"Tag des Erdnussbutter-Fudges","Ein kulinarischer Ehrentag für die beliebte amerikanische Konfekt-Spezialität.","true","{""day"": 20, ""month"": 11}","US","2026-01-15 17:14:02.621496+01"
"Welt-Pankreaskrebstag","Globaler Aktionstag zur Aufklärung über Bauchspeicheldrüsenkrebs.","false","{""month"": 11, ""occurrence"": [3], ""day_of_week"": ""Thursday""}","International","2026-01-15 17:14:02.621496+01"
"Great American Smokeout","Ein von der American Cancer Society initiierter Tag, der Raucher dazu ermutigt, den Tabakkonsum aufzugeben.","false","{""month"": 11, ""occurrence"": [3], ""day_of_week"": ""Thursday""}","US","2026-01-15 17:14:02.621496+01"
"Welttag des Fernsehens","Ein von der UN ausgerufener Tag, um die Rolle des Fernsehens für Information, Bildung und die globale Kommunikation zu würdigen.","true","{""day"": 21, ""month"": 11}","International","2026-01-15 17:14:02.621496+01"
"Welttag des Hallo","Ein Tag zur Förderung des Weltfriedens. Die Idee: Grüße mindestens zehn Menschen persönlich, um die Bedeutung von Kommunikation zur Konfliktlösung zu unterstreichen.","true","{""day"": 21, ""month"": 11}","International","2026-01-15 17:14:02.621496+01"
"Tag des Dayton-Abkommens","Gedenktag an den Friedensschluss von 1995, der den Bosnienkrieg beendete. In der Republika Srpska ein gesetzlicher Feiertag.","true","{""day"": 21, ""month"": 11}","BA","2026-01-15 17:14:02.621496+01"
"Tag der Truthahn-Füllung","Ein kulinarischer Vorbote von Thanksgiving, der die Vielfalt der Beilagen-Füllungen feiert.","true","{""day"": 21, ""month"": 11}","US","2026-01-15 17:14:02.621496+01"
"Tag des Lebkuchenplätzchens","Ein herbstlicher Ehrentag für das beliebte Gewürzgebäck.","true","{""day"": 21, ""month"": 11}","US","2026-01-15 17:14:02.621496+01"
"Weltgedenktag für die Straßenverkehrsopfer","Gedenktag für Millionen von Menschen, die im Straßenverkehr getötet oder schwer verletzt wurden.","false","{""month"": 11, ""occurrence"": [3], ""day_of_week"": ""Sunday""}","International","2026-01-15 17:14:02.621496+01"
"Tag der Hausmusik","Ein Gedenktag zu Ehren der heiligen Cäcilia, der Schutzpatronin der Kirchenmusik, der dazu anregt, im privaten Kreis zu musizieren.","true","{""day"": 22, ""month"": 11}","DE","2026-01-15 17:14:02.621496+01"
"Unabhängigkeitstag Libanon","Nationalfeiertag zur Erinnerung an das Ende des französischen Mandats im Jahr 1943.","true","{""day"": 22, ""month"": 11}","LB","2026-01-15 17:14:02.621496+01"
"JFK-Gedenktag","Erinnerung an das Attentat auf den US-Präsidenten John F. Kennedy in Dallas am 22. November 1963.","true","{""day"": 22, ""month"": 11}","International","2026-01-15 17:14:02.621496+01"
"Geh-auf-Spritztour-Tag","Ein kurioser Feiertag, der dazu einlädt, einfach ziellos mit dem Auto, Fahrrad oder einem anderen Verkehrsmittel herumzufahren.","true","{""day"": 22, ""month"": 11}","International","2026-01-15 17:14:02.621496+01"
"Tag der Cashewnuss","Ein kulinarischer Ehrentag für die beliebte Nussfrucht.","true","{""day"": 22, ""month"": 11}","US","2026-01-15 17:14:02.621496+01"
"Totensonntag","Ein ""stiller Tag"" in Deutschland zum Gedenken an die Verstorbenen, begangen am letzten Sonntag des Kirchenjahres.","false","{""month"": 11, ""occurrence"": [-1], ""day_of_week"": ""Sunday""}","DE","2026-01-15 17:14:02.621496+01"
"Fibonacci-Tag","Ehrentag der berühmten Zahlenfolge (1, 1, 2, 3...). Das Datum 11/23 entspricht den ersten vier Zahlen der Folge.","true","{""day"": 23, ""month"": 11}","International","2026-01-15 17:14:02.621496+01"
"Tag der Espresso-Maschine","Gedenktag an die Patentierung der ersten Espresso-Maschine durch Angelo Moriondo im Jahr 1884.","true","{""day"": 23, ""month"": 11}","International","2026-01-15 17:14:02.621496+01"
"Tag der Cashewnuss","Kulinarischer Ehrentag für die Cashewnuss.","true","{""day"": 23, ""month"": 11}","US","2026-01-15 17:14:02.621496+01"
"Tag des Widerstands der Krimtataren","Gedenken an den Beginn des Widerstands gegen die Unterdrückung der krimtatarischen Kultur.","true","{""day"": 23, ""month"": 11}","UA","2026-01-15 17:14:02.621496+01"
"Iss-eine-Cranberry-Tag","Ein herbstlicher Aktionstag zur Würdigung der gesundheitsfördernden Beere, oft als Vorbote für Thanksgiving.","true","{""day"": 23, ""month"": 11}","US","2026-01-15 17:14:02.621496+01"
"Totensonntag","In Deutschland ein stiller Feiertag zum Gedenken an die Verstorbenen.","false","{""month"": 11, ""occurrence"": [4, -1], ""day_of_week"": ""Sunday""}","DE","2026-01-15 17:14:02.621496+01"
"Tag der Evolution","Gedenktag an die Veröffentlichung von Charles Darwins ""Über die Entstehung der Arten"" am 24. November 1859.","true","{""day"": 24, ""month"": 11}","International","2026-01-15 17:14:02.621496+01"
"Spinoza-Gedenktag","Geburtstag des bedeutenden niederländischen Philosophen Baruch de Spinoza (1632).","true","{""day"": 24, ""month"": 11}","International","2026-01-15 17:14:02.621496+01"
"Feiere-dein-besonderes-Talent-Tag","Ein Tag, um auch die skurrilsten oder kleinsten persönlichen Talente zu würdigen.","true","{""day"": 24, ""month"": 11}","International","2026-01-15 17:14:02.621496+01"
"Tag der Sardine","Ein kulinarischer Ehrentag für die kleine, gesunde Meeresfisch-Art.","true","{""day"": 24, ""month"": 11}","US","2026-01-15 17:14:02.621496+01"
"Künstlersonntag","Ein Aktionstag zur Unterstützung lokaler Künstler und Kunsthandwerker für Weihnachtsgeschenke.","false","{""month"": 11, ""occurrence"": [-1], ""day_of_week"": ""Sunday""}","US","2026-01-15 17:12:32.229334+01"
"Computer Security Day","Ein seit 1988 begangener Tag, um das Bewusstsein für Informationssicherheit und den Schutz digitaler Daten zu schärfen.","true","{""day"": 30, ""month"": 11}","International","2026-01-15 17:12:32.229334+01"
"St. Andrew’s Day","Gedenktag des Apostels Andreas, dem Schutzpatron Schottlands. Offizieller Bank Holiday in Schottland.","true","{""day"": 30, ""month"": 11}","UK","2026-01-15 17:12:32.229334+01"
"Gedenktag für Opfer chemischer Waffen","Ein von der UN offiziell anerkannter Tag zur Ehrung der Opfer und zur Bekräftigung des Verbots chemischer Waffen.","true","{""day"": 30, ""month"": 11}","International","2026-01-15 17:12:32.229334+01"
"Unabhängigkeitstag Barbados","Nationalfeiertag zur Erinnerung an die Unabhängigkeit von Großbritannien im Jahr 1966.","true","{""day"": 30, ""month"": 11}","BB","2026-01-15 17:12:32.229334+01"
"Tag des Einmachglases","Ein kurioser US-Feiertag zu Ehren des 1858 patentierten Einmachglases von John Landis Mason.","true","{""day"": 30, ""month"": 11}","US","2026-01-15 17:12:32.229334+01"
"Cyber Monday","Aktionstag des Online-Handels im Anschluss an das Thanksgiving-Wochenende.","false","{""month"": 11, ""occurrence"": [-1], ""day_of_week"": ""Monday""}","International","2026-01-15 17:12:32.229334+01"
"Tag der Jukebox","Ein Tag zur Feier der Musikbox-Kultur, traditionell am Vorabend von Thanksgiving.","false","{""month"": 11, ""occurrence"": [4], ""day_of_week"": ""Wednesday""}","US","2026-01-15 17:14:02.621496+01"
"Internationaler Tag gegen Gewalt an Frauen","Ein von der UN ausgerufener Gedenktag (Orange Day), der an die Ermordung der Schwestern Mirabal erinnert und weltweit zur Beendigung von Gewalt gegen Frauen aufruft.","true","{""day"": 25, ""month"": 11}","International","2026-01-15 17:14:02.621496+01"
